sat_id,norad_cat_id,name,names,image,status,decayed,launched,deployed,website,operator,countries,telemetries,updated,citation,associated_satellites
SLDR-1143-5008-6103-6659,99725.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.983327Z,CITATION NEEDED - https://xkcd.com/285/,[]
BEZY-9585-3171-2947-6007,99726.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.984952Z,CITATION NEEDED - https://xkcd.com/285/,[]
XHLA-2517-2590-0847-9749,99727.0,BEESAT-8,DP0BEL,satellites/BEESAT-5_scaled_PtnsZVG.jpg,alive,,,,https://www.raumfahrttechnik.tu-berlin.de/menue/research/current_projects/beesat_5_6_7_8/parameter/en/,TU Berlin,DE,[],2021-07-21T10:11:42.986586Z,CITATION NEEDED - https://xkcd.com/285/,[]
QTXZ-9081-6898-5517-8758,99728.0,BEESAT-7,DP0BEK,satellites/BEESAT-5_scaled_ryyeGjZ.jpg,alive,,,,https://www.raumfahrttechnik.tu-berlin.de/menue/research/current_projects/beesat_5_6_7_8/parameter/en/,TU Berlin,DE,[],2021-07-21T10:11:42.988319Z,CITATION NEEDED - https://xkcd.com/285/,[]
NFYA-3741-1388-1858-8774,99729.0,BEESAT-6,DP0BEJ,satellites/BEESAT-5_scaled_EGHmewx.jpg,alive,,,,https://www.raumfahrttechnik.tu-berlin.de/menue/research/current_projects/beesat_5_6_7_8/parameter/en/,TU Berlin,DE,[],2021-07-21T10:11:42.989975Z,CITATION NEEDED - https://xkcd.com/285/,[]
LWOS-0548-6434-8064-3287,99730.0,BEESAT-5,DP0BEI,satellites/BEESAT-5_scaled.jpg,alive,,,,https://www.raumfahrttechnik.tu-berlin.de/menue/research/current_projects/beesat_5_6_7_8/parameter/en/,TU Berlin,DE,[],2021-07-21T10:11:42.991651Z,CITATION NEEDED - https://xkcd.com/285/,[]
HNHF-6321-7258-0988-3559,99731.0,CANYVAL-C 2U,Pumbaa,,alive,,,,,None,,[],2021-07-21T10:11:42.993300Z,CITATION NEEDED - https://xkcd.com/285/,[]
CCNX-9563-2937-7997-4713,99732.0,CANYVAL-C 1U,Timon,,alive,,,,,None,,[],2021-07-21T10:11:42.994947Z,CITATION NEEDED - https://xkcd.com/285/,[]
TAFG-3022-7161-8730-3011,99733.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.996595Z,CITATION NEEDED - https://xkcd.com/285/,[]
JPNS-3106-8130-8333-2527,99734.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.998294Z,CITATION NEEDED - https://xkcd.com/285/,[]
JQEP-9196-3794-5482-5797,99736.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:43.000044Z,CITATION NEEDED - https://xkcd.com/285/,[]
FXHJ-9671-3244-3623-7704,99738.0,FEES,Flexible Experimental Embedded Satellite,,alive,,2021-03-22T00:00:00Z,,http://www.gpadvancedprojects.com/fees.html,None,IT,[],2021-09-16T07:23:23.965801Z,CITATION NEEDED - https://xkcd.com/285/,[]
IWLP-8597-1635-8649-9544,99739.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:43.003350Z,CITATION NEEDED - https://xkcd.com/285/,[]
YSJS-8502-2157-6878-7959,99740.0,WormSail,,,future,,,,,None,,[],2021-07-21T10:11:43.004973Z,CITATION NEEDED - https://xkcd.com/285/,[]
ATPR-1685-2700-3065-1927,99741.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:43.006596Z,CITATION NEEDED - https://xkcd.com/285/,[]
YBUM-2862-1744-3831-1621,99742.0,SPATIUM-1,SPATIUM,satellites/spatium-1__1.jpg,alive,,,,,None,JP,[],2021-07-21T10:11:43.008215Z,CITATION NEEDED - https://xkcd.com/285/,[]
RTJS-5934-2708-0606-3655,99743.0,ARCE-1A,,satellites/ARCE_1A_1B_1C.jpg,alive,,2021-01-24T15:00:00Z,2021-01-24T15:00:00Z,,None,US,[],2021-07-21T10:11:43.009879Z,CITATION NEEDED - https://xkcd.com/285/,[]
RGVR-1508-3946-9191-6047,99744.0,ARCE-1B,,satellites/ARCE_1A_1B_1C_7fhfGcA.jpg,alive,,2021-01-24T15:00:00Z,2021-01-24T15:00:00Z,,None,US,[],2021-07-21T10:11:43.011537Z,CITATION NEEDED - https://xkcd.com/285/,[]
CQTB-2023-3748-6705-2879,99745.0,ARCE-1C,,satellites/ARCE_1A_1B_1C_Eyrh72E.jpg,alive,,2021-01-24T15:00:00Z,2021-01-24T15:00:00Z,,None,US,[],2021-07-21T10:11:43.013213Z,CITATION NEEDED - https://xkcd.com/285/,[]
GEIE-5919-7458-7804-4133,99749.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:43.014865Z,CITATION NEEDED - https://xkcd.com/285/,[]
TZMH-5046-0255-9643-6480,99750.0,VR3X-A,,satellites/vr3x.png,alive,,2021-01-24T15:00:00Z,2021-01-24T15:00:00Z,,None,,[],2021-07-21T10:11:43.016490Z,CITATION NEEDED - https://xkcd.com/285/,[]
ZKBS-8113-7054-0847-5627,99751.0,VR3X-B,,satellites/vr3x_EGxPLh9.png,alive,,2021-01-24T15:00:00Z,2021-01-24T15:00:00Z,,None,,[],2021-07-21T10:11:43.018156Z,CITATION NEEDED - https://xkcd.com/285/,[]
RYJR-4798-4628-0212-7518,99752.0,VR3X-C,,satellites/vr3x_lR753Hz.png,alive,,2021-01-24T15:00:00Z,2021-01-24T15:00:00Z,,None,,[],2021-07-21T10:11:43.019805Z,CITATION NEEDED - https://xkcd.com/285/,[]
YYTR-4347-0930-6048-1032,99756.0,Q-PACE,,satellites/Q-PACE.jpg,alive,,2021-01-17T19:18:48Z,2021-01-17T19:18:50Z,https://sciences.ucf.edu/physics/microgravity/q-pace/,None,US,[],2021-07-21T10:11:43.021463Z,CITATION NEEDED - https://xkcd.com/285/,[]
XGEJ-1607-2805-9223-9696,99759.0,CACTUS-1,,satellites/CACTUS-1.jpg,alive,,2021-01-17T19:17:56Z,2021-01-17T19:17:59Z,https://www.captechu.edu/blog/hope-cactus-1,None,US,[],2021-07-21T10:11:43.023118Z,CITATION NEEDED - https://xkcd.com/285/,[]
ZPNN-5996-6601-1930-6400,99760.0,PIC-A,,,alive,,2021-01-17T16:55:21Z,2021-01-17T16:55:32Z,,None,,[],2021-07-21T10:11:43.024800Z,CITATION NEEDED - https://xkcd.com/285/,[]
BEZN-4565-4313-3818-0360,99761.0,PIC-B,,,alive,,2021-01-17T16:55:51Z,2021-01-17T16:55:54Z,,None,,[],2021-07-21T10:11:43.026428Z,CITATION NEEDED - https://xkcd.com/285/,[]
JMGF-6622-7201-2101-2345,99767.0,Unknown,,,alive,,,,,None,,[],2021-07-21T10:11:43.028062Z,CITATION NEEDED - https://xkcd.com/285/,[]
DJWH-7860-9983-7310-6047,99768.0,VZLUSAT-2,,satellites/vzlusat-2.png,future,,,,,None,CZ,[{'decoder': 'vzlusat2'}],2021-07-21T10:11:43.029705Z,CITATION NEEDED - https://xkcd.com/285/,[]
UPNR-1136-6328-8562-8508,99769.0,APSS-1,,satellites/quaketec-1__1.jpg,alive,,,,https://apss.space.auckland.ac.nz/,None,NZ,[],2021-07-21T10:11:43.031376Z,CITATION NEEDED - https://xkcd.com/285/,[]
DDAF-6565-7583-8826-4053,99770.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:43.033009Z,CITATION NEEDED - https://xkcd.com/285/,[]
XELQ-5531-8916-5635-7154,99771.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:43.034628Z,CITATION NEEDED - https://xkcd.com/285/,[]
NYTC-1551-1560-9936-5703,99782.0,Unknown,,,alive,,,,,None,,[],2021-07-21T10:11:43.036244Z,CITATION NEEDED - https://xkcd.com/285/,[]
GKHV-9251-6223-2009-7479,99501.0,QUBIK 2,,satellites/qubik_ythtk4u.jpg,re-entered,,,,https://libre.space/projects/qubik/,LSF,GR,[],2021-09-03T02:05:59.054302Z,CITATION NEEDED - https://xkcd.com/285/,[]
MUNV-7240-4659-2457-9389,99500.0,QUBIK 1,,satellites/qubik.jpg,re-entered,,,,https://libre.space/projects/qubik/,LSF,GR,[],2021-09-03T02:05:56.914880Z,CITATION NEEDED - https://xkcd.com/285/,[]
GZYP-7521-5479-9667-1939,99503.0,GENESIS-N,,satellites/cache_16319311_AIGRoGA.jpg,re-entered,,,,https://www.amsat-ea.org/proyectos/,None,ES,[],2021-09-03T02:06:02.270108Z,CITATION NEEDED - https://xkcd.com/285/,[]
WVPK-0220-2622-3681-2370,99502.0,GENESIS-L,,satellites/cache_16319311.jpg,re-entered,,,,https://www.amsat-ea.org/proyectos/,None,ES,[],2021-09-03T02:06:00.573193Z,CITATION NEEDED - https://xkcd.com/285/,[]
EWWJ-8533-4025-7068-0683,99790.0,SATLLA-1,,,alive,,,,https://www.ariel-asc.com/nes-space,None,IL,[],2021-07-21T10:11:43.044757Z,CITATION NEEDED - https://xkcd.com/285/,[]
YAPJ-7412-9414-8945-4744,99792.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:43.046394Z,CITATION NEEDED - https://xkcd.com/285/,[]
ZGMS-1913-1268-0054-9591,99800.0,ESAIL,,satellites/esail__1.jpg,alive,,,,,None,,[],2021-07-21T10:11:43.048013Z,CITATION NEEDED - https://xkcd.com/285/,[]
VORK-2543-8036-0058-5153,99803.0,BEESAT-10,DP0BEN,satellites/BEESAT-13.jpg,alive,,2019-07-05T00:00:00Z,,https://www.raumfahrttechnik.tu-berlin.de/menue/forschung/aktuelle_projekte/beesat_5_6_7_8/,TU Berlin,,[],2021-07-21T10:11:43.049638Z,CITATION NEEDED - https://xkcd.com/285/,[]
HLLA-7410-1767-0082-5584,99804.0,BEESAT-11,DP0BEO,satellites/BEESAT-13_w55098X.jpg,alive,,2019-07-05T00:00:00Z,,https://www.raumfahrttechnik.tu-berlin.de/menue/forschung/aktuelle_projekte/beesat_5_6_7_8/,TU Berlin,,[],2021-07-21T10:11:43.051314Z,CITATION NEEDED - https://xkcd.com/285/,[]
VGVS-2535-5721-6308-8707,99805.0,BEESAT-12,DP0BEP,satellites/BEESAT-13_Aa9KRe3.jpg,alive,,2019-07-05T00:00:00Z,,https://www.raumfahrttechnik.tu-berlin.de/menue/forschung/aktuelle_projekte/beesat_5_6_7_8/,TU Berlin,,[],2021-07-21T10:11:43.052990Z,CITATION NEEDED - https://xkcd.com/285/,[]
VFLP-0204-4789-1537-6323,99806.0,BEESAT-13,DP0BEQ,satellites/BEESAT-13_H6IihVW.jpg,alive,,2019-07-05T00:00:00Z,,https://www.raumfahrttechnik.tu-berlin.de/menue/forschung/aktuelle_projekte/beesat_5_6_7_8/,TU Berlin,,[],2021-07-21T10:11:43.054663Z,CITATION NEEDED - https://xkcd.com/285/,[]
ISLM-2525-1913-5885-2577,99808.0,SEAM 2.0,,,alive,,,,,None,,[],2021-07-21T10:11:43.056328Z,CITATION NEEDED - https://xkcd.com/285/,[]
BWZN-6466-6429-8096-5664,99811.0,MTCube,ROBUSTA 1C,,alive,,,,,None,,[],2021-07-21T10:11:43.057961Z,CITATION NEEDED - https://xkcd.com/285/,[]
GBPA-8583-4139-3443-4065,99812.0,TTU101,"TTÜ101, Koit",,alive,,,,,None,,[],2021-07-21T10:11:43.059598Z,CITATION NEEDED - https://xkcd.com/285/,[]
BJTK-9253-4786-7593-8498,99816.0,ECUADOR-UTE,,,alive,,,,,None,,[],2021-07-21T10:11:43.061257Z,CITATION NEEDED - https://xkcd.com/285/,[]
ZSZW-6690-8296-3277-9126,99817.0,LightSat,,,alive,,,,,None,,[],2021-07-21T10:11:43.063070Z,CITATION NEEDED - https://xkcd.com/285/,[]
JYHD-8485-5828-6981-1993,99818.0,EXOCONNECT,,,alive,,,,,None,,[],2021-07-21T10:11:43.064705Z,CITATION NEEDED - https://xkcd.com/285/,[]
TUIO-3035-5234-2243-4103,99821.0,TRSI-Sat,,,alive,,,,,None,,[],2021-07-21T10:11:43.066332Z,CITATION NEEDED - https://xkcd.com/285/,[]
TWAI-0674-2770-0863-4846,99831.0,Argus-2,"MVP-Argus
MVP A
SLU-03",satellites/DSC00111.png,alive,,,,,None,,[],2021-07-21T10:11:43.067992Z,CITATION NEEDED - https://xkcd.com/285/,[]
IVXO-6577-7897-3527-7429,99832.0,EDGECUBE,,,alive,,,,,None,,[],2021-07-21T10:11:43.069637Z,CITATION NEEDED - https://xkcd.com/285/,[]
EYUB-3464-8182-3402-4944,99834.0,HARP,,,alive,,,,,None,,[],2021-07-21T10:11:43.071256Z,CITATION NEEDED - https://xkcd.com/285/,[]
KEOD-8704-1045-7069-4238,99835.0,SORTIE,Helio 5,,alive,,,,,None,,[],2021-07-21T10:11:43.072889Z,CITATION NEEDED - https://xkcd.com/285/,[]
TMBR-4832-8630-0501-5449,99836.0,OBJECT R,,,alive,,,,,None,,[],2021-07-21T10:11:43.074539Z,CITATION NEEDED - https://xkcd.com/285/,[]
VALY-8141-8101-3815-1505,99897.0,JITSAT,UNITYSAT,,alive,,,,,None,,[],2021-07-21T10:11:43.076157Z,CITATION NEEDED - https://xkcd.com/285/,[]
LNYX-4596-6902-8371-0218,99898.0,GHRCESAT,UNITYSAT,,alive,,,,,None,,[],2021-07-21T10:11:43.077790Z,CITATION NEEDED - https://xkcd.com/285/,[]
VUOP-8329-4049-2184-5121,99899.0,SSIETSAT,"UNITYSAT
SriShaktiSat",,alive,,,,,None,,[],2021-07-21T10:11:43.079411Z,CITATION NEEDED - https://xkcd.com/285/,[]
HIHZ-2146-5294-1802-1615,99901.0,3CAT-1,³Cat-1,,alive,,,,,None,,[],2021-07-21T10:11:43.081061Z,CITATION NEEDED - https://xkcd.com/285/,[]
MKYL-1174-0802-7826-9086,99913.0,K2SAT,K²SAT,,alive,,,,,None,,[],2021-07-21T10:11:43.082727Z,CITATION NEEDED - https://xkcd.com/285/,[]
FNPJ-5961-0820-4470-5491,99914.0,ExseedSat 1,VO-96,,alive,,,,,None,,[],2021-07-21T10:11:43.084448Z,CITATION NEEDED - https://xkcd.com/285/,[]
XYDQ-2300-0346-5951-6904,99915.0,IRVINE-02,,,alive,,,,,None,,[{'decoder': 'irvine'}],2021-07-21T10:11:43.086171Z,CITATION NEEDED - https://xkcd.com/285/,[]
MJQT-5503-8337-5235-2815,99921.0,KNACKSAT,HS0K,,alive,,,,,None,,[],2021-07-21T10:11:43.087919Z,CITATION NEEDED - https://xkcd.com/285/,[]
RDSI-0759-2678-4735-0067,99926.0,SeeMe,,,alive,,,,,None,,[],2021-07-21T10:11:43.089959Z,CITATION NEEDED - https://xkcd.com/285/,[]
MADO-9521-7061-1658-0034,99930.0,VisionCube,,,alive,,,,,None,,[],2021-07-21T10:11:43.091973Z,CITATION NEEDED - https://xkcd.com/285/,[]
JXJF-3985-6519-9178-6311,99939.0,KAUSAT-5,,satellites/KAUSAT-5.jpg,alive,,,,,None,,[],2021-07-21T10:11:43.093832Z,CITATION NEEDED - https://xkcd.com/285/,[]
SXFL-2149-3788-0081-7121,99943.0,CubeSail-1,,,alive,,,,,None,,[],2021-07-21T10:11:43.095848Z,CITATION NEEDED - https://xkcd.com/285/,[]
BTHV-9058-5312-7503-1062,99944.0,NMTSat,WM9XLJ,,alive,,,,,None,,[],2021-07-21T10:11:43.099958Z,CITATION NEEDED - https://xkcd.com/285/,[]
VSUB-2014-0343-3452-0811,99950.0,RAAF M2 A,,satellites/raaf-m2__1.jpg,alive,,,,,None,AU,[],2021-10-19T06:16:11.481942Z,CITATION NEEDED - https://xkcd.com/285/,[]
SPCY-1830-0704-1757-6429,99951.0,RAAF M2 B,,satellites/raaf-m2__1_2ZA1DHC.jpg,alive,,,,,None,AU,[],2021-10-19T06:16:30.680085Z,CITATION NEEDED - https://xkcd.com/285/,[]
QWEU-1253-8819-8014-9879,99960.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:43.111141Z,CITATION NEEDED - https://xkcd.com/285/,[]
KVYU-0301-8644-5276-7983,99962.0,MEMSAT,,,re-entered,2020-10-02T05:06:42Z,,,,None,,[],2021-07-21T10:11:43.114866Z,CITATION NEEDED - https://xkcd.com/285/,[]
QZYF-0302-7653-1068-1013,99972.0,Oculus-ASR,Nanosat-6,,alive,,,,,None,,[],2021-07-21T10:11:43.118351Z,CITATION NEEDED - https://xkcd.com/285/,[]
FIPJ-7635-8867-6622-6302,99980.0,MAYAK,,satellites/mayak-satellite.jpg,alive,,,,,None,,[],2021-07-21T10:11:43.121851Z,CITATION NEEDED - https://xkcd.com/285/,[]
NIRG-9638-5502-1695-6889,99981.0,RSP-00,8J1RSP,,re-entered,2021-03-19T12:21:06Z,,,,None,,[],2021-07-21T10:11:43.125318Z,CITATION NEEDED - https://xkcd.com/285/,[]
YMOO-3505-4453-3161-8438,99982.0,SIGMA,KHUSAT-03,satellites/sigma.jpg,alive,,,,,None,,[],2021-07-21T10:11:43.128580Z,CITATION NEEDED - https://xkcd.com/285/,[]
DGML-9715-7729-0918-2000,99998.0,NARSSCube-1,Egycubesat-1,,alive,,,,,None,,[],2021-07-21T10:11:43.131882Z,CITATION NEEDED - https://xkcd.com/285/,[]
HNBU-8319-2760-4279-6218,99999.0,CubeSatSim,,satellites/cubsatsim.png,alive,,,,,None,,[{'decoder': 'cubesatsim'}],2021-07-21T10:11:43.135160Z,CITATION NEEDED - https://xkcd.com/285/,[]
GKEP-4423-7467-9358-6493,49044.0,NAUKA,ISS (NAUKA),,alive,,,,,None,,[],2021-07-24T05:58:20.448580Z,https://en.wikipedia.org/wiki/Nauka_(ISS_module) and https://community.libre.space/t/the-recent-launched-nauka-module/8239,[]
BTEP-5467-6423-3488-4155,44903.0,Electro-L3,,satellites/elektro-l__1.jpg,alive,,2019-12-24T00:00:00Z,,,None,RU,[],2021-07-27T12:49:10.002640Z,https://www.russianspaceweb.com/elektro-l3.html,[]
UDBA-5128-1022-2939-7269,43013.0,NOAA 20,JPSS-1,satellites/NOAA-20-JPSS-1_xG4bUaX.jpg,alive,,2018-11-18T00:00:00Z,,,None,US,[],2021-07-27T08:28:55.595807Z,https://gitlab.com/librespacefoundation/satnogs-ops/-/issues/193,[]
CFLI-0543-9871-5411-6955,44876.0,ANGELS,,satellites/angels.jpg,alive,,2019-12-18T00:00:00Z,,,None,FR,[],2021-07-27T08:53:30.078471Z,https://gitlab.com/librespacefoundation/satnogs-ops/-/issues/192,[]
JLZT-0277-4784-7719-1707,49069.0,LEDSAT,,satellites/ledsat.png,alive,,,,https://www.s5lab.space/index.php/ledsat-home/,None,IT,[{'decoder': 'ledsat'}],2021-08-22T20:01:48.604289Z,https://archive.org/details/ikhnos-identification-49069/2021-08-22T11%3A20%3A00_4608735_49069_21073D_0-OBJECT-D_0.28404435222222446_B_r29.0_f0.0.png,['UETP-9374-3176-7626-2861']
PESU-6606-3114-9520-8906,26958.0,PROBA-1,,satellites/proba-1.jpg,alive,,2001-10-22T00:00:00Z,,,ESA,BE,[],2021-08-11T07:46:46.966302Z,https://en.wikipedia.org/wiki/PROBA,[]
YPKG-7054-5438-8578-3685,49067.0,RADCUBE,,satellites/radcube__1.jpg,alive,,2021-08-17T00:00:00Z,,,None,HU,[],2021-08-22T20:00:46.115555Z,https://archive.org/details/ikhnos-identification-49067/2021-08-22T13%3A48%3A35_4608535_49067_21073B_0-OBJECT-B_0.3874410325925908_B_r25.0_f0.0.png,['ZIXY-0895-2405-6173-6615']
KTHL-8173-4603-8149-6885,49066.0,BRO 4,,satellites/bro-1__1.jpg,alive,,,,,None,FR,[],2021-08-22T19:59:00.397741Z,https://archive.org/details/ikhnos-identification-49066,['NYVP-8844-0412-5463-4956']
SHUV-9360-7405-4358-2470,99504.0,FOSSASAT-1B,,satellites/fossasat-1b.jpg,re-entered,,,,,None,,[],2021-09-03T02:05:53.554873Z,https://gitlab.com/librespacefoundation/satnogs-ops/-/issues/137,[]
TMYM-1828-3150-9512-1217,99505.0,FOSSASAT-2,,satellites/fossasat-2.jpg,re-entered,,,,,None,,[],2021-09-03T02:05:55.143533Z,https://gitlab.com/librespacefoundation/satnogs-ops/-/issues/136,[]
NAKJ-5341-9657-5816-4906,99506.0,Serenity,WU2M,satellites/serenity.png,re-entered,,,,https://teachers-in-space.com/serenity/,None,,[],2021-09-03T02:06:06.128547Z,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=734 and https://community.libre.space/t/firefly-alpha-launch-september-2021/8372,[]
LAMR-9816-3114-2431-1155,99507.0,Hiapo,,,re-entered,,,,,None,,[],2021-09-03T02:06:04.410888Z,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=747 and https://everydayastronaut.com/flta001-dream-alpha/,[]
XIRE-6569-7741-1123-6108,99508.0,SPINNAKER-3,"CP15, CP-15",,re-entered,,,,,None,,[],2021-09-03T02:06:07.817333Z,https://everydayastronaut.com/flta001-dream-alpha/,[]
ANJN-0857-0652-4935-2307,,MESAT-1,,,future,,2022-06-01T00:00:00Z,,https://umaine.edu/wisenetlab/mesat1,None,US,[],2021-09-16T07:19:16.559043Z,https://umaine.edu/wisenetlab/mesat1,[]
ZJDP-0191-6082-9100-0770,43139.0,SPACEBEE-4,,,alive,,2018-01-12T00:00:00Z,,https://swarm.space,None,US,[],2021-09-16T07:45:51.240117Z,https://space.skyrocket.de/doc_sdat/spacebee.htm,[]
TSXB-0651-3033-6608-4636,43140.0,SPACEBEE-3,,,alive,,2018-01-12T00:00:00Z,,https://swarm.space,None,US,[],2021-09-16T07:45:51.267599Z,https://space.skyrocket.de/doc_sdat/spacebee.htm,[]
HWVW-8982-8371-2633-3204,43817.0,SPACEBEE-5,,,alive,,2018-12-03T00:00:00Z,,https://swarm.space,None,US,[],2021-09-16T07:16:35.721396Z,https://space.skyrocket.de/doc_sdat/spacebee-5.htm,[]
LPZX-3811-3552-0360-3210,46492.0,LacunaSat-3,,,alive,,2020-09-28T00:00:00Z,,https://lacuna.space/,None,GB,[],2021-10-02T23:23:05.138044Z,https://nanoavionics.com/news/nanoavionics-launches-second-satellite-for-lacuna-spaces-growing-iot-satellite-constellation/,[]
LUNR-6930-6214-4841-5140,,NPS-Cenetix-Orbital 1,Naval Postgraduate School - Center for Network Innovation and Experimentation,,future,,,,,None,US,[],2021-09-16T07:15:43.590629Z,CITATION NEEDED - https://xkcd.com/285/,[]
RAWF-3822-2886-6976-9792,,QubeSat,,,future,,2021-12-15T00:00:00Z,,,None,US,[],2021-09-17T09:26:09.073006Z,CITATION NEEDED - https://xkcd.com/285/,[]
YMFQ-1347-4330-8510-2436,49263.0,CUTE,,satellites/cute.png,alive,,,,https://lasp.colorado.edu/home/cute/,None,US,[{'decoder': 'cute'}],2021-09-29T23:00:10.273592Z,https://archive.org/details/ikhnos-identification-49263/2021-09-29T16%3A38%3A13_4792784_49263_21088D_0-OBJECT-D_0.08907179851854607_B_r29.0_f0.0.png,['KYZL-4081-0667-9237-3055']
OQAT-6942-8733-3616-7405,99511.0,CuPID,,,alive,,,,https://sites.bu.edu/cupid/,None,US,[],2021-09-28T19:28:16.247875Z,https://sites.bu.edu/cupid/,[]
ABEW-7076-2438-2471-3995,99515.0,NanoDragon,XV9NDG,satellites/vetinhST-1614671080-7326-1614671512.jpg,alive,,,,https://vnsc.org.vn/en/news-events/nanodragon-public-announcement-launch-updated/,None,VN,[],2021-11-23T03:42:35.180567Z,https://mobile.twitter.com/planet4589/status/1459957307035500557,[]
NJBJ-3838-9654-0508-8247,49402.0,KOSEN-1,,,alive,,,,http://space.kochi-ct.jp/kosen-1/,None,,[],2021-11-15T19:34:41.540373Z,http://space.kochi-ct.jp/kosen-1/,['IDBW-0742-4393-6494-1013']
KMUR-8898-9913-2178-8848,49399.0,Z-Sat,,,alive,,,,,None,,[],2021-11-15T19:35:41.743181Z,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=580,[]
UYHX-6974-4483-5549-8559,49396.0,TeikyoSat-4,"JS1YHH, Ooruri, TS-4",satellites/TS4_patch.jpg,alive,,,,https://spacesystemsociety.jimdofree.com/projects/teikyosat-project/teikyosat-4-info/,None,JP,[],2021-11-15T19:37:16.874332Z,https://spacesystemsociety.jimdofree.com/projects/teikyosat-project/teikyosat-4-info/,['YUVF-6931-8350-4566-0923']
QAYP-4569-3720-3601-3180,49272.0,Binar-1,,satellites/73032_01-Binar1-thumb-550x450-12562.png,alive,,2021-08-29T00:00:00Z,2021-10-06T00:00:00Z,https://www.binarspace.com/,None,AU,[],2021-10-23T20:06:39.560686Z,https://community.libre.space/t/iss-deployment-jaxa-2021-10-06-08-50-utc-11-00-utc/8474/33,[]
NGTB-2644-7604-9336-6059,49275.0,CUAVA-1,,,alive,,2021-08-29T07:14:49Z,2021-10-06T10:55:00Z,https://www.cuava.com.au/projects/cuava-1/,None,AU,[],2021-10-23T20:06:43.385937Z,https://community.libre.space/t/iss-deployment-jaxa-2021-10-06-08-50-utc-11-00-utc/8474/33,[]
LHTR-1409-4208-5927-5766,49273.0,MAYA-3,Maya-3,,alive,,,2021-10-06T00:00:00Z,https://stamina4space.upd.edu.ph/upcoming-satellites/maya-3and4/,None,PH,[],2021-10-14T13:44:39.344317Z,https://archive.org/details/ikhnos-identification-49273/2021-10-14T09%3A33%3A48_4855203_49273_98067SS_0-OBJECT-SS_0.6552471722222322_B_r24.0_f1.0.png,[]
KHKX-7215-9332-1437-6827,49274.0,MAYA-4,Maya-4,,alive,,,2021-10-06T00:00:00Z,https://stamina4space.upd.edu.ph/upcoming-satellites/maya-3and4/,None,PH,[],2021-10-14T13:44:42.075955Z,https://archive.org/details/ikhnos-identification-49274/2021-10-14T07%3A59%3A54_4855245_49274_98067ST_0-OBJECT-ST_0.3964484488889184_B_r24.0_f0.0.png,[]
RZPL-9612-0104-7566-7143,44519.0,XAIOXIANG-1 07,,satellites/ty-1-07__1.jpg,alive,,,,,None,CN,[],2021-10-09T14:50:52.520359Z,VK5Q1 and SV1QVE survey,[]
RHQZ-9337-7325-6057-5048,43441.0,ZHUHAI-1 OHS-02,,satellites/ohs-2__1.jpg,alive,,,,,None,CN,[],2021-10-09T14:50:52.558305Z,VK5Q1 and SV1QVE survey,[]
MDCA-9404-9971-4796-4779,40039.0,PERSEUS M1,,satellites/perseus-m__2.jpg,alive,,,,,None,"RU,US",[],2021-10-09T14:50:52.591231Z,VK5Q1 and SV1QVE survey,[]
YXEA-0000-2058-5722-9282,25984.0,ORBCOMM FM 36,,satellites/orbcomm__1.jpg,alive,,,,,None,US,[],2021-10-09T14:50:52.623999Z,VK5Q1 and SV1QVE survey,[]
UFLN-6095-7892-0931-3876,43813.0,BRIO,,satellites/brio__1.jpg,alive,,,,,None,US,[],2021-10-09T14:50:52.652184Z,VK5Q1 and SV1QVE survey,[]
QIZS-8994-7945-5173-4607,25991.0,DMSP 5D-2 F15,USA 147,satellites/dmsp-5d3__1.jpg,alive,,1999-12-12T00:00:00Z,,,None,US,[],2021-10-14T08:50:21.352961Z,VK5Q1 and SV1QVE survey,[]
QHZO-5950-9827-8337-2626,15595.0,GEOSAT,,satellites/260px-Geosat.jpg,alive,,,,,None,US,[],2021-10-09T14:50:52.703141Z,VK5Q1 and SV1QVE survey,[]
JSVB-5618-9837-5426-1381,24920.0,FORTE,Fast On-orbit Rapid Recording of Transient Events,satellites/index.jpg,alive,,,,,None,US,[],2021-10-09T14:50:52.725954Z,VK5Q1 and SV1QVE survey,[]
PJOY-0550-6470-9256-2782,43197.0,GOMX4-A,,satellites/unnamed_zkU4v21.jpg,alive,,,,,None,DK,[],2021-10-09T14:50:52.770943Z,VK5Q1 and SV1QVE survey,[]
