norad_cat_id,sat_id,name,names,image,status,decayed,launched,deployed,website,operator,countries,telemetries,updated,citation,associated_satellites
44420,NEYM-8143-9281-1364-3886,LIGHTSAIL-2,"WM9XPA
LightSail-B",satellites/LightSail_2_Deployment_Test.jpg,alive,,2019-06-25,,,None,US,[{'decoder': 'lightsail2'}],2021-07-21T10:11:42.777021Z,CITATION NEEDED - https://xkcd.com/285/,[]
44426,WNFU-3656-0141-2047-7780,Swiatowid,SR6SAT,satellites/sat.png,re-entered,2021-03-14,1998-11-20,,,None,POL,[],2021-07-21T10:11:42.778936Z,CITATION NEEDED - https://xkcd.com/285/,[]
44427,EQAP-0335-6677-5204-0983,KrakSat,SR9KRA,,alive,,1998-11-20,,,None,POL,[{'decoder': 'ax25monitor'}],2021-07-21T10:11:42.780683Z,CITATION NEEDED - https://xkcd.com/285/,[]
44429,XJEY-1734-2475-9790-3893,EntrySat,,,alive,2021-08-10,1998-11-20,,,None,FR,[{'decoder': 'entrysat'}],2021-07-21T10:11:42.782363Z,CITATION NEEDED - https://xkcd.com/285/,[]
44443,LNZE-6831-5626-0234-4826,CAS-7B,BP 1B,,re-entered,2019-08-06,2019-07-25,,,None,PRC,[],2021-07-21T10:11:42.784013Z,CITATION NEEDED - https://xkcd.com/285/,[]
44530,EJQU-9911-5613-4301-2109,Taurus-1,Jinniuzuo-1,,alive,,2019-09-12,,,None,PRC,[],2021-07-21T10:11:42.785686Z,CITATION NEEDED - https://xkcd.com/285/,[]
44694,JINR-6612-7869-7854-7894,ATLAS 5 CENTAUR DEB,,,alive,,2018-10-17,,,None,US,[],2021-07-21T10:11:42.787251Z,CITATION NEEDED - https://xkcd.com/285/,[]
44790,INUO-1191-4095-9043-8411,RWASAT-1,,,alive,,1998-11-20,,,None,RWA,[],2021-07-21T10:11:42.788750Z,CITATION NEEDED - https://xkcd.com/285/,[]
44791,VWJO-7516-8563-9331-1420,AQT-D,,,alive,,1998-11-20,,,None,JPN,[],2021-07-21T10:11:42.790267Z,CITATION NEEDED - https://xkcd.com/285/,[]
44804,KYHE-4616-0361-3811-0011,CARTOSAT-3,,satellites/Render_of_Cartosat-3.png,alive,,2019-11-27,2019-11-27T03:58:00Z,,ISRO,IND,[],2021-07-21T10:11:42.791741Z,CITATION NEEDED - https://xkcd.com/285/,[]
44829,MOSP-5595-5214-8491-9029,FossaSat 1,,,re-entered,2020-10-28,2019-12-06,,,None,SPN,[],2021-07-21T10:11:42.793232Z,CITATION NEEDED - https://xkcd.com/285/,[]
44830,ZYHY-4125-9970-1147-2424,ATL-1,HA1ATL MO-106 Magyar-OSCAR 106,,re-entered,2020-10-09,2019-12-06,2019-12-06T00:00:00Z,,None,HUN,[],2021-07-21T10:11:42.794708Z,CITATION NEEDED - https://xkcd.com/285/,[]
44832,NVJW-1778-4425-6707-0234,SMOG-P,"HA4C
MO-105
Magyar-OSCAR 105",,re-entered,2020-09-28,2019-12-06,,,None,HUN,[],2021-07-21T10:11:42.796289Z,CITATION NEEDED - https://xkcd.com/285/,[]
44854,YXQQ-6207-4287-8188-9048,DUCHIFAT-3,,,alive,,2019-12-11,,,None,ISRA,[{'decoder': 'duchifat3'}],2021-07-21T10:11:42.797774Z,CITATION NEEDED - https://xkcd.com/285/,[]
44878,NRVR-2280-9172-8926-1963,OPS-SAT,,satellites/OPS-SAT.jpg,alive,,2019-12-18,2019-12-18T00:00:00Z,https://www.esa.int/Enabling_Support/Operations/OPS-SAT_your_flying_laboratory,ESA,ESA,[{'decoder': 'opssat1'}],2021-07-21T10:11:42.799193Z,CITATION NEEDED - https://xkcd.com/285/,[]
44881,VMQF-4924-7475-1891-3199,CAS-6,"TIANQIN-1, BJ1SO, TO-108",,alive,,2019-12-20,,,None,PRC,[],2021-07-21T10:11:42.800675Z,CITATION NEEDED - https://xkcd.com/285/,[]
44885,ZAOV-7296-2730-4478-2104,FloripaSat-1,,,alive,,2019-12-20,,,None,BRAZ,[],2021-07-21T10:11:42.802103Z,CITATION NEEDED - https://xkcd.com/285/,[]
44909,UFYD-5782-6372-2920-6054,DOSAAF-85,RS-44,satellites/dosaaf-85.jpg,alive,,2019-12-26,,,None,CIS,[],2021-07-21T10:11:42.803532Z,CITATION NEEDED - https://xkcd.com/285/,[]
45113,DTPB-3536-2645-5620-7820,Orbital Factory 2,OF-2,,alive,,2019-11-02,,,None,US,[],2021-07-21T10:11:42.804955Z,CITATION NEEDED - https://xkcd.com/285/,[]
45115,YEMP-9986-5415-9633-0192,SwampSat-2,,,re-entered,2021-10-19,2019-11-02,,,None,US,[],2021-10-22T08:21:50.517000Z,CITATION NEEDED - https://xkcd.com/285/,[]
45119,RPKQ-8508-2351-2344-0188,HuskySat-1,HS-1 HO-107 OSCAR 107,satellites/huskysat-1.png,alive,,2019-11-02,,https://sites.google.com/uw.edu/huskysatellitelab/huskysat-1,None,US,[],2021-08-16T12:47:15.399092Z,CITATION NEEDED - https://xkcd.com/285/,[]
45257,GFHE-3541-7447-2114-2770,OBJECT RA,,,alive,,1998-11-20,,,None,TBD,[],2021-07-21T10:11:42.809266Z,CITATION NEEDED - https://xkcd.com/285/,[]
45258,BZQX-4787-4409-1766-6854,Phoenix (ASU),,satellites/7d68c1754efe89f77663fac20a4af90683b43f02.png,alive,,1998-11-20,,,None,US,[{'decoder': 'asuphoenix'}],2021-07-21T10:11:42.810692Z,CITATION NEEDED - https://xkcd.com/285/,[]
45261,ABTK-2471-0556-6570-6819,AZTECHSAT-1,,satellites/222411.jpg,re-entered,2021-12-10,1998-11-20,,,None,MEX,[],2021-12-17T12:25:59.831537Z,CITATION NEEDED - https://xkcd.com/285/,[]
45262,NAGJ-3385-0266-8518-2949,RadSat-U,WJ2XXC,satellites/RadSat-u_1_Pro_on_Bench.jpg,alive,,1998-11-20,,,None,US,[],2021-07-21T10:11:42.813771Z,CITATION NEEDED - https://xkcd.com/285/,[]
45263,XJKP-5229-8707-4977-2749,QARMAN,ON05BE,,alive,,1998-11-20,,,None,BEL,[{'decoder': 'qarman'}],2021-07-21T10:11:42.815195Z,CITATION NEEDED - https://xkcd.com/285/,[]
45529,TYCI-5959-1115-4385-3904,NOUR 01,"NOUR 01
NOOR-1
NOOR-01",,alive,,2020-04-22,,,None,IRAN,[],2021-07-21T10:11:42.816627Z,CITATION NEEDED - https://xkcd.com/285/,[]
45598,NNTZ-3770-3101-7586-3070,Quetzal-1,Guatesat 1,satellites/Cubesat-fase-6.jpg,alive,,1998-11-20,2020-04-28T00:00:00Z,https://www.uvg.edu.gt/cubesat-en/,UVG,GUAT,[{'decoder': 'quetzal1'}],2021-07-21T10:11:42.818052Z,CITATION NEEDED - https://xkcd.com/285/,[]
45727,KXZF-3167-0907-6461-9429,M2 PATHFINDER,,,alive,,2020-06-13,,,None,AUS,[],2021-07-21T10:11:42.819533Z,CITATION NEEDED - https://xkcd.com/285/,[]
45857,NUAN-4837-3393-7029-3247,BY70-2,BY70-2 (XIBAIPO),satellites/BY70-2.jpg,alive,,2020-07-03,,,None,PRC,[],2021-07-21T10:11:42.820960Z,CITATION NEEDED - https://xkcd.com/285/,[]
46274,GTBY-0816-3198-7674-7320,ION-MK01,,,alive,,2020-09-03,,,None,IT,[],2021-07-21T10:11:42.822396Z,CITATION NEEDED - https://xkcd.com/285/,[]
46276,UCSJ-1439-6113-9699-8457,UPMSat 2,,satellites/upmsat-2__1.jpg,alive,,2020-09-03,,,None,SPN,[],2021-07-21T10:11:42.823833Z,CITATION NEEDED - https://xkcd.com/285/,[]
46277,RQZT-2978-8493-5026-5902,NEMO-HD,,satellites/Cel-665x511.png,alive,,2020-09-03,,https://www.space.si/en/microsatellite/,None,SVN,[],2021-07-21T10:11:42.825263Z,CITATION NEEDED - https://xkcd.com/285/,[]
46280,CWOU-6477-1088-4545-3931,TRISAT,,satellites/trisat__1.jpg,alive,,2020-09-03,,https://www.trisat.um.si/trisat.html,None,SVN,[],2021-07-21T10:11:42.826728Z,CITATION NEEDED - https://xkcd.com/285/,[]
46287,BHEP-0319-3345-0774-6350,AmicalSat,RS17S,satellites/amical_complete_closefull_view.png,alive,,2020-09-03,2020-09-03T03:33:00Z,,None,FR,[{'decoder': 'amicalsat'}],2021-07-21T10:11:42.828164Z,CITATION NEEDED - https://xkcd.com/285/,[]
46312,LNEM-1719-4116-0676-2477,TTU100,"TTÜSat, MektorySAT 1, Hämarik, Koit, ES1WS",satellites/ttu100__1.jpg,alive,,2020-09-03,,,None,EST,[],2021-07-21T10:11:42.829648Z,CITATION NEEDED - https://xkcd.com/285/,[]
46489,HXPT-8292-6749-4283-2496,MEZNSAT,,satellites/meznsat.jpg,alive,,2020-09-28,,,None,UAE,[{'decoder': 'meznsat'}],2021-07-21T10:11:42.831070Z,CITATION NEEDED - https://xkcd.com/285/,[]
46490,NOPA-4112-5533-4054-3584,YARILO-1,,,alive,,2020-09-28,,,None,CIS,[],2021-07-21T10:11:42.832502Z,CITATION NEEDED - https://xkcd.com/285/,[]
46491,IWFP-4808-8766-5041-0735,YARILO-2,,,alive,,2020-09-28,,,None,CIS,[],2021-07-21T10:11:42.833931Z,CITATION NEEDED - https://xkcd.com/285/,[]
46493,LBLF-9256-3450-0417-4224,DEKART,,,alive,,2020-09-28,,,None,CIS,[],2021-07-21T10:11:42.835393Z,CITATION NEEDED - https://xkcd.com/285/,[]
46494,DNNN-7162-2135-4056-8903,NORBI,NORBY,,alive,,2020-09-28,,,None,CIS,[],2021-07-21T10:11:42.836824Z,CITATION NEEDED - https://xkcd.com/285/,[]
46495,CWCJ-6029-4779-5201-8503,SALSAT,DP0WER,satellites/csm_Mission_Patch_cut_829a68e1ee.png,alive,,2020-09-28,,https://www.raumfahrttechnik.tu-berlin.de/menue/forschung/aktuelle_projekte/salsat/parameter/en/,TU Berlin,GER,[{'decoder': 'salsat'}],2021-07-21T10:11:42.838298Z,CITATION NEEDED - https://xkcd.com/285/,[]
46504,KPFF-6607-7806-3530-0376,NETSAT 4,,satellites/netsat__1_lwntwlx.jpg,alive,,2020-09-28,,,None,GER,[{'decoder': 'netsat'}],2021-07-21T10:11:42.840424Z,CITATION NEEDED - https://xkcd.com/285/,[]
46505,PDZV-7495-4443-2585-1990,NETSAT 3,,satellites/netsat__1_268tUmv.jpg,alive,,2020-09-28,,,None,GER,[{'decoder': 'netsat'}],2021-07-21T10:11:42.841926Z,CITATION NEEDED - https://xkcd.com/285/,[]
46506,OZSW-9908-0796-8166-3293,NETSAT 1,,satellites/netsat__1.jpg,alive,,2020-09-28,,,None,GER,[{'decoder': 'netsat'}],2021-07-21T10:11:42.843368Z,CITATION NEEDED - https://xkcd.com/285/,[]
46507,DBTP-4321-2218-3495-4829,NETSAT 2,,satellites/netsat__1_wb3WWyF.jpg,alive,,2020-09-28,,,None,GER,[{'decoder': 'netsat'}],2021-07-21T10:11:42.844842Z,CITATION NEEDED - https://xkcd.com/285/,[]
46839,SSPH-6065-9070-7605-2882,BY70-3,NPUBY3,,alive,,2020-11-06,,,None,PRC,[],2021-07-21T10:11:42.846277Z,CITATION NEEDED - https://xkcd.com/285/,[]
46840,EUIB-3849-6854-6135-7653,NUSAT-16 (LISE),,,alive,,2020-11-06,,,None,ARGN,[],2021-07-21T10:11:42.847709Z,CITATION NEEDED - https://xkcd.com/285/,[]
46921,KROC-3175-5052-8413-5802,SPOC,,,alive,,1998-11-20,,http://smallsat.uga.edu/missions,None,US,[{'decoder': 'spoc'}],2021-07-21T10:11:42.849125Z,CITATION NEEDED - https://xkcd.com/285/,[]
46922,RNBQ-9045-6623-3650-8949,Bobcat-1,W8PZS,satellites/BOBCAT1_DEPLOYED_EX_1_.jpg,alive,,1998-11-20,,https://www.ion.org/publications/abstract.cfm?articleID=16808,None,US,[{'decoder': 'bobcat1'}],2021-07-21T10:11:42.850571Z,CITATION NEEDED - https://xkcd.com/285/,[]
46923,XGRU-5599-1697-8515-6186,NEUTRON-1,,satellites/image.png,alive,,1998-11-20,,https://www.hsfl.hawaii.edu/missions/neutron-1/,None,US,[{'decoder': 'neutron1'}],2021-07-21T10:11:42.852048Z,CITATION NEEDED - https://xkcd.com/285/,[]
46924,SYLK-5817-7466-2494-6841,Unknown Satellite,,,alive,,1998-11-20,,,None,TBD,[],2021-07-21T10:11:42.853504Z,CITATION NEEDED - https://xkcd.com/285/,[]
46927,CHXD-7974-3688-3986-7840,DESCENT,,,alive,,1998-11-20,,http://www.yorku.ca/edtsat/,None,CA,[],2021-07-21T10:11:42.854925Z,CITATION NEEDED - https://xkcd.com/285/,[]
46943,KMDF-3084-9048-3362-5716,OBJECT Q,,,alive,,2020-11-20,,,None,FR,[],2021-07-21T10:11:42.856374Z,CITATION NEEDED - https://xkcd.com/285/,[]
47309,KCVQ-5243-0306-5795-8893,CAPE-3,,satellites/CAPE-3.jpg,alive,,2021-01-17,2021-01-17T19:18:32Z,https://ee.louisiana.edu/research/cape/satellite-missions/cape-3,None,US,[],2021-07-21T10:11:42.857804Z,CITATION NEEDED - https://xkcd.com/285/,[]
47310,UPYV-1893-8615-3800-1874,Polarcube,,satellites/polar.png,alive,,2021-01-17,2021-01-17T19:19:27Z,https://spacegrant.colorado.edu/allstar-projects/polarcube,None,US,[],2021-07-21T10:11:42.859291Z,CITATION NEEDED - https://xkcd.com/285/,[]
47311,XQDI-8444-4243-4320-9055,FOX-1E,"AO-109
RADFXSAT-2",satellites/RADFXSAT-2.jpg,alive,,2021-01-17,2021-01-17T19:18:20Z,,None,US,[],2021-07-21T10:11:42.860804Z,CITATION NEEDED - https://xkcd.com/285/,[]
47314,WMCD-5300-1478-1818-8347,MiTEE-1,,satellites/MiTEE-1.jpg,alive,,2021-01-17,2021-01-17T19:19:02Z,,None,US,[{'decoder': 'mitee1'}],2021-07-21T10:11:42.862265Z,CITATION NEEDED - https://xkcd.com/285/,[]
47319,PRVO-2434-7302-8951-3277,CP12(EXOCUBE-2),,satellites/ExoCube-2.jpg,alive,,2021-01-17,2021-01-17T19:19:15Z,https://www.polysat.org,None,US,[],2021-07-21T10:11:42.863736Z,CITATION NEEDED - https://xkcd.com/285/,[]
47438,VFOS-7446-8140-1963-2095,UVSQ-SAT,LATMOS-1,satellites/UVSQsat.jpg,alive,,2021-01-24,2021-01-24T15:00:00Z,http://uvsq-sat.projet.latmos.ipsl.fr/,None,FR,[],2021-07-21T10:11:42.865198Z,CITATION NEEDED - https://xkcd.com/285/,[]
47439,LCGS-2217-1833-6147-9866,YUSAT-1,,satellites/YUSAT-1.jpg,alive,,2021-01-24,2021-01-24T15:00:00Z,,None,ROC,[],2021-07-21T10:11:42.866684Z,CITATION NEEDED - https://xkcd.com/285/,[]
47441,NMOX-2963-9472-2945-7229,ASELSAT,,,alive,,2021-01-24,2021-01-24T15:00:00Z,,None,TBD,[],2021-07-21T10:11:42.868416Z,CITATION NEEDED - https://xkcd.com/285/,[]
47445,CNSB-9144-5783-1816-8289,SOMP 2b,,satellites/SOMP_2b.jpg,alive,,2021-01-24,2021-01-24T15:00:00Z,,None,GER,[],2021-07-21T10:11:42.870078Z,CITATION NEEDED - https://xkcd.com/285/,[]
47448,HGYE-7318-8290-9065-4147,PIXL-1,"CubeL, OSIRIS4CubeSat",satellites/PIXL-1_AutoA.jpeg,alive,,2021-01-24,,https://www.tesat.de/pixl,None,GER,[],2021-11-26T07:40:18.046607Z,CITATION NEEDED - https://xkcd.com/285/,[]
47456,UMXO-2358-2051-8782-2204,OBJECT AV,,,alive,,2021-01-24,,,None,US,[],2021-07-21T10:11:42.873375Z,CITATION NEEDED - https://xkcd.com/285/,[]
47458,FIOW-8506-8934-6705-7282,IDEASSat,,satellites/IDEAS_Sat.jpg,alive,,2021-01-24,2021-01-24T15:00:00Z,http://www.ss.ncu.edu.tw/~ssoffice/,None,ROC,[],2021-07-21T10:11:42.874997Z,CITATION NEEDED - https://xkcd.com/285/,[]
47701,IJUH-4630-9060-5612-1215,Nanoconnect-2,SAI-1,satellites/EvMhTeSXEAYX9nT.jpg,alive,,2021-02-28,,,None,US,[],2021-07-21T10:11:42.876681Z,CITATION NEEDED - https://xkcd.com/285/,[]
47721,UJIM-5362-3390-5505-7341,SDSAT,,,alive,,2021-02-28,,https://www.spacekidzindia.in/sdsat/,None,IND,[],2021-07-21T10:11:42.878337Z,CITATION NEEDED - https://xkcd.com/285/,[]
47924,WRXH-6503-9863-1357-5159,WARP-01,"JQ1ZTK, Nichirin",satellites/warp-01_fig1.png,alive,,1998-11-20,,https://yui.kz.tsukuba.ac.jp,None,JPN,[],2021-07-21T10:11:42.879990Z,CITATION NEEDED - https://xkcd.com/285/,[]
47925,YBRZ-1252-5198-2682-7854,RSP-01,8N1RSP,satellites/rsp-01.png,alive,,1998-11-20,,https://www.rymansat.com/,None,JPN,[],2021-07-21T10:11:42.881636Z,CITATION NEEDED - https://xkcd.com/285/,[]
47926,XTLW-5364-9797-7013-2656,TAUSAT-1,TAU-SAT1,satellites/tausat-1_.png,alive,,1998-11-20,,,None,ISRA,[{'decoder': 'duchifat3'}],2021-07-21T10:11:42.883266Z,CITATION NEEDED - https://xkcd.com/285/,[]
47927,SCFB-5106-8061-3969-1117,Tsuru,"JG6YMX, BIRDS-4",satellites/Screenshot_from_2021-03-19_20-02-34.png,alive,,1998-11-20,,https://birds4.birds-project.com/,None,JPN,[],2021-07-21T10:11:42.884906Z,CITATION NEEDED - https://xkcd.com/285/,[]
47928,ZPWZ-3490-2583-2762-0355,STARS-EC,"Sanko, JJ2YVA, JJ2YVB",satellites/starseccg.jpg,alive,,1998-11-20,,,None,JPN,[],2021-07-21T10:11:42.886566Z,CITATION NEEDED - https://xkcd.com/285/,[]
47929,RYZT-9821-8766-4438-4997,MAYA-2,"JG6YMY, BIRDS-4",satellites/maya2.jpg,alive,,1998-11-20,,https://birds4.birds-project.com/,None,RP,[],2021-07-21T10:11:42.888268Z,CITATION NEEDED - https://xkcd.com/285/,[]
47930,ZVPZ-0777-4479-4472-0152,OPUSAT-II,"JL3ZKS, Hirogari",satellites/opusat.png,alive,,1998-11-20,,https://www.sssrc.aero.osakafu-u.ac.jp/activity/opusat-iienglish/,None,JPN,[{'decoder': 'ax25monitor'}],2021-07-21T10:11:42.889907Z,CITATION NEEDED - https://xkcd.com/285/,[]
47931,XGOP-6666-1396-1633-1810,GuaraniSat-1,"GuaraníSat-1, JG6YMZ, BIRDS-4",,alive,,1998-11-20,,https://birds4.birds-project.com/,None,PRY,[],2021-07-21T10:11:42.891553Z,CITATION NEEDED - https://xkcd.com/285/,[]
47937,XXKM-8752-7806-5159-7783,Unknown Satellite,,,alive,,2021-03-22,,,None,TBD,[],2021-07-21T10:11:42.893216Z,CITATION NEEDED - https://xkcd.com/285/,[]
47938,HDDF-3964-4305-4297-4074,Unknown Satellite,,,alive,,2021-03-22,,,None,TBD,[],2021-07-21T10:11:42.894899Z,CITATION NEEDED - https://xkcd.com/285/,[]
47939,GNLF-4402-1630-4837-3824,Unknown Satellite,,,alive,,2021-03-22,,,None,TBD,[],2021-07-21T10:11:42.896586Z,CITATION NEEDED - https://xkcd.com/285/,[]
47941,JHGM-7853-8293-9677-2181,SIMBA,WildTrackCube-SIMBA (IKUNS 3),,alive,,2021-03-22,,,None,BEL,[],2021-07-21T10:11:42.898221Z,CITATION NEEDED - https://xkcd.com/285/,[]
47943,DTRN-6653-9903-9866-0869,Unknown Satellite,,,alive,,2021-03-22,,,None,TBD,[],2021-07-21T10:11:42.899859Z,CITATION NEEDED - https://xkcd.com/285/,[]
47944,LHMS-0538-8348-2005-3412,Unknown Satellite,,,alive,,2021-03-22,,,None,JPN,[],2021-07-21T10:11:42.901491Z,CITATION NEEDED - https://xkcd.com/285/,[]
47945,QKBK-9080-1354-2848-1016,UNISAT-7,,,alive,,2021-03-22,,,None,IT,[],2021-07-21T10:11:42.903119Z,CITATION NEEDED - https://xkcd.com/285/,[]
47946,PWBD-2475-1499-8596-3350,Unknown Satellite,,,alive,,2021-03-22,,,None,TBD,[],2021-07-21T10:11:42.904754Z,CITATION NEEDED - https://xkcd.com/285/,[]
47950,ZYLY-1275-5968-7283-5367,NANOSATC-BR2,"NCBR-2, NCBR2",,alive,,2021-03-22,,,None,BRAZ,[],2021-07-21T10:11:42.906374Z,CITATION NEEDED - https://xkcd.com/285/,[]
47951,MNRU-6903-8394-5454-9425,CubeSX-Sirius-HSE,"RS14S, SiriusSat 3U, Sirius-DZZ",,alive,,2021-03-22,,https://sputnix.ru/en/satellites/planned-missions/siriussat-dzz,None,CIS,[],2021-07-21T10:11:42.908032Z,CITATION NEEDED - https://xkcd.com/285/,[]
47952,VIJX-4340-5912-4059-7483,CubeSX-HSE,"RS13S, MIEM 3U, NRU HSE-DZZ",,alive,,2021-03-22,,https://sputnix.ru/en/satellites/planned-missions/miem-3u-en,None,CIS,[],2021-07-21T10:11:42.909668Z,CITATION NEEDED - https://xkcd.com/285/,[]
47953,PONW-3447-8960-2489-4873,Unknown Satellite,,,alive,,2021-03-22,,,None,TBD,[],2021-07-21T10:11:42.911296Z,CITATION NEEDED - https://xkcd.com/285/,[]
47954,GJTN-2368-5876-8326-4725,KSU-Cubesat,KSU1C,,alive,,2021-03-22,,,None,SAUD,[{'decoder': 'ksu'}],2021-07-21T10:11:42.912929Z,CITATION NEEDED - https://xkcd.com/285/,['RTVS-5901-4775-0711-6788']
47956,SVZR-8635-9084-2971-9668,ChallangeOne,Challenge-1,satellites/challengeone__1.jpg,alive,,2021-03-22,,,None,TUN,[],2021-10-10T08:50:00.745992Z,VK5Q1 and SV1QVE survey,[]
47958,WNSM-0360-8284-3728-7008,KMSL,,,dead,,2021-03-22,,,None,TBD,[],2021-10-14T08:48:01.902756Z,CITATION NEEDED - https://xkcd.com/285/,[]
47959,HFFD-8697-8440-3101-3937,GRBAlpha,OM9GRB,satellites/grbalpha.png,alive,,2021-03-22,,https://om3ksi.sk/en/grbalpha-en/,None,TBD,[{'decoder': 'grbalpha'}],2021-07-21T10:11:42.917845Z,CITATION NEEDED - https://xkcd.com/285/,[]
47960,OMJF-9743-1169-8966-7578,Orbicraft-Zorkiy,RS15S,,alive,,2021-03-22,,https://sputnix.ru/en/satellites/planned-missions/cubesat-6u,None,CIS,[],2021-07-21T10:11:42.919479Z,CITATION NEEDED - https://xkcd.com/285/,[]
47961,DZKC-2045-5925-0631-5801,Sateliot-1,3B5GSAT,,alive,,2021-03-22,,http://www.open-cosmos.com,None,SPN,[],2021-09-16T07:20:16.001612Z,http://n2yo.com/satellite/?s=47961,[]
47962,NXHR-3367-8898-2473-4896,STECCO,,,alive,,2021-03-22,,https://sites.google.com/uniroma1.it/stecco-sia/,None,IT,[],2021-07-21T10:11:42.922758Z,CITATION NEEDED - https://xkcd.com/285/,[]
47963,UVHJ-3379-3188-8525-8707,DIY 1,ArduiqubeDO-111,satellites/diy_1.jpg,alive,,2021-03-22,,http://www.diysatellite.com,None,ARGN,[{'decoder': 'diy1'}],2021-07-21T10:11:42.924375Z,CITATION NEEDED - https://xkcd.com/285/,[]
47964,AGJP-1224-9255-0586-8359,SMOG 1,"HA5BME, Magyar-OSCAR 110, MO-110",,alive,,2021-03-22,,http://gnd.bme.hu/smog,None,HUN,[],2021-07-21T10:11:42.926046Z,CITATION NEEDED - https://xkcd.com/285/,[]
48041,KOWU-1169-2090-1582-2115,BCCSAT 1,,,alive,,2021-03-22,,http://bccsat.bcc.ac.th/,None,THAI,[],2021-07-21T10:11:42.927674Z,CITATION NEEDED - https://xkcd.com/285/,[]
48085,TPHU-3972-2762-2633-9121,Unknown Satellite,,,alive,,2021-03-22,,,None,TBD,[],2021-07-21T10:11:42.929289Z,CITATION NEEDED - https://xkcd.com/285/,[]
48274,AYDR-6527-9294-8555-4924,Tianhe,天和,satellites/css.jpg,alive,,2021-04-29,,,None,PRC,[],2021-11-12T09:12:45.719661Z,CITATION NEEDED - https://xkcd.com/285/,[]
48850,YJWC-7364-7085-7563-0113,RamSat,,satellites/RamSat.jpg,alive,,1998-11-20,2021-06-14T05:05:00Z,https://sites.google.com/view/ramsat/home,None,US,[{'decoder': 'ramsat'}],2021-09-14T04:06:36.138663Z,CITATION NEEDED - https://xkcd.com/285/,[]
48851,WGLD-4065-3704-6772-2147,SOAR,,,alive,,1998-11-20,2021-06-14T05:05:00Z,,None,UK,[],2021-07-21T10:11:42.934230Z,CITATION NEEDED - https://xkcd.com/285/,[]
48868,VIIQ-5994-5073-6455-6748,MIR-SAT1,"3B8MIR
MO-112",satellites/lowresMIRSAT1.png,alive,,1998-11-20,,https://spacemauritius.com,None,MUS,[{'decoder': 'mirsat1'}],2021-07-21T10:11:42.935890Z,CITATION NEEDED - https://xkcd.com/285/,[]
48900,QDKJ-9029-5923-5577-6213,TUBIN,,satellites/2021_TUBIN_190503_800x800.jpg,alive,,2021-06-30,,https://www.raumfahrttechnik.tu-berlin.de/menue/research/tubsat_missions/parameter/en/,None,GER,[],2021-07-21T10:11:42.937579Z,CITATION NEEDED - https://xkcd.com/285/,[]
49008,BAUI-5116-6841-5434-9415,FengYun 3E,FY-3E,,alive,,2021-07-04,,,None,PRC,[],2021-07-21T10:11:42.939217Z,CITATION NEEDED - https://xkcd.com/285/,[]
49016,UYPX-3709-1953-9939-4507,DhabiSat,MYSat-2,satellites/dhabisat.png,alive,,2021-02-20,,https://www.ku.ac.ae/tag/yahsat-space-lab/,None,UAE,[{'decoder': 'dhabisat'}],2021-07-21T10:11:42.940852Z,CITATION NEEDED - https://xkcd.com/285/,[]
49017,FXJU-1542-5342-0390-1271,IT-SPINS,,satellites/IT-SPINSLogoBiggerFont_crop.jpg,alive,,2021-02-20,,https://ssel.montana.edu/itspins.html,None,US,[],2021-07-21T10:11:42.942495Z,CITATION NEEDED - https://xkcd.com/285/,[]
70002,CXJV-5478-2116-2287-9787,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.944163Z,CITATION NEEDED - https://xkcd.com/285/,[]
70009,EIIB-3450-7810-3438-1380,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.945792Z,CITATION NEEDED - https://xkcd.com/285/,[]
70029,MWMJ-9131-2582-9910-1065,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.947412Z,CITATION NEEDED - https://xkcd.com/285/,[]
90002,NRNT-7094-1320-9390-9057,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.949034Z,CITATION NEEDED - https://xkcd.com/285/,[]
90024,VDAO-1975-9433-9958-3838,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.950686Z,CITATION NEEDED - https://xkcd.com/285/,[]
99671,EDZR-8562-4228-2227-2229,NAPA 2,RTAF-SAT 2,,alive,,2021-06-30T19:31:00Z,,,None,,[],2021-09-13T15:31:37.589277Z,"Changed the ""Followed NORAD ID"" based on spacetrack.org",[]
99672,MKNI-6101-8432-8296-1436,SPARTAN,,satellites/endurosat-shared-satellite-service-2-3-2048x1151.png,alive,,2021-06-30T19:31:00Z,2021-07-21T10:56:45Z,,None,BG,[],2021-07-21T19:49:45.769857Z,CITATION NEEDED - https://xkcd.com/285/,[]
99673,SPIN-5533-7821-5854-3271,Neptuno,,,alive,,2021-06-30T19:31:00Z,,,None,,[],2021-07-21T10:11:42.955596Z,CITATION NEEDED - https://xkcd.com/285/,[]
99674,NDCC-2123-2774-3955-5971,Faraday Phoenix,,,alive,,2021-06-30T19:31:00Z,,,None,,[],2021-08-20T10:03:27.288210Z,CITATION NEEDED - https://xkcd.com/285/,[]
99675,YBCN-9206-4818-8950-1213,Tenzing,AstroDigital Demo 8,,alive,,2021-06-30T19:31:00Z,,,None,,[],2021-10-09T01:47:21.541448Z,CITATION NEEDED - https://xkcd.com/285/,[]
